shapes_set,shape_id,target_set,closest_shape_id,edit_distance,readable_shape,step,classification,majority_vote
3,5,1,1,0,11111-11111,28,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,29,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,30,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,31,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,32,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,33,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,34,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,35,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,36,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,37,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,38,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,39,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,41,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,42,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,43,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,44,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,45,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,46,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,47,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,48,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,49,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,50,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,51,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,52,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,53,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,54,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,55,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,56,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,57,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,58,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,59,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,60,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,61,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,62,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,63,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,64,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,65,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,66,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,67,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,68,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,69,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,70,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,71,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,72,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,73,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,74,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,75,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,76,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,77,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,78,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,79,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,80,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,81,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,82,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,83,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,84,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,85,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,86,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,87,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,88,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,89,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,90,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,91,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,92,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,93,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,94,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,95,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,96,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,97,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,98,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,99,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,100,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,0,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,1,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,2,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,3,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,4,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,5,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,6,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,7,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,8,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,9,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,10,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,11,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,12,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,13,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,14,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,15,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,16,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,17,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,18,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,19,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,20,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,21,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,22,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,23,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,24,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,25,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,26,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,27,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,28,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,29,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,30,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,31,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,32,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,33,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,34,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,35,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,36,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,37,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,38,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,39,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,40,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,41,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,42,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,43,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,44,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,45,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,46,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,47,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,48,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,49,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,50,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,51,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,52,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,53,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,54,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,55,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,56,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,57,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,58,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,59,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,60,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,61,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,62,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,63,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,64,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,65,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,66,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,67,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,68,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,69,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,70,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,71,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,72,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,73,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,74,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,75,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,76,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,77,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,78,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,79,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,80,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,81,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,82,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,83,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,84,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,85,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,86,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,87,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,88,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,89,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,90,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,91,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,92,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,93,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,94,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,95,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,96,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,97,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,98,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,99,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,6,1,1,1,01111-11111,100,0;0;2-1;0;1-2;0;1-3;0;1-4;0;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,7,1,1,1,11110-11111,0,0;0;1-1;0;1-2;0;1-3;0;1-4;0;2-0;1;1-1;1;1-2;1;1-3;1;1,1
3,7,1,1,1,11110-11111,1,0;0;1-1;0;1-2;0;1-3;0;1-4;0;2-0;1;1-1;1;1-2;1;1-3;1;1,1
3,7,1,1,1,11110-11111,2,0;0;1-1;0;1-2;0;1-3;0;1-4;0;2-0;1;1-1;1;1-2;1;1-3;1;1,1
3,7,1,1,1,11110-11111,3,0;0;1-1;0;1-2;0;1-3;0;1-4;0;2-0;1;1-1;1;1-2;1;1-3;1;1,1
3,7,1,1,1,11110-11111,4,0;0;1-1;0;1-2;0;1-3;0;1-4;0;2-0;1;1-1;1;1-2;1;1-3;1;1,1
3,7,1,1,1,11110-11111,5,0;0;1-1;0;1-2;0;1-3;0;1-4;0;2-0;1;1-1;1;1-2;1;1-3;1;1,1
3,7,1,1,1,11110-11111,6,0;0;1-1;0;1-2;0;1-3;0;1-4;0;2-0;1;1-1;1;1-2;1;1-3;1;1,1
3,7,1,1,1,11110-11111,7,0;0;1-1;0;1-2;0;1-3;0;1-4;0;2-0;1;1-1;1;1-2;1;1-3;1;1,1
